unix,open,high,low,close,Volume BTC,Volume USDT,gains,losses,gains ave,losses ave,rs,rsi,rsi ma,rsi ema
1.55E+12,3857.58,3907,3813.09,3861.84,24775.11883,95417637.59,4.11,0,462.3564963,367.0351498,1.259706316,55.7464617,58.61388758,58.56880532
1.55E+12,3861.84,3905.4,3840.4,3873.64,26455.25766,102585458.4,11.8,0,441.1310323,340.8183534,1.294328865,56.41426931,58.85645311,58.50421763
1.55E+12,3873.63,3932,3800,3864.89,34730.36659,135000852,0,8.75,409.6216729,325.2241853,1.25950557,55.74252999,59.02190128,58.5809866
1.55E+12,3864.88,3971.75,3854.75,3943.04,30979.74765,121353607,78.15,0,458.5129819,301.9938863,1.518285643,60.2904459,59.34187755,58.77381315
1.55E+12,3943.43,3943.43,3881.69,3916.82,23187.56141,90693949.72,0,26.22,425.7620547,306.6428944,1.388462157,58.13205593,59.37527115,58.94747484
1.55E+12,3915.99,3936.98,3830,3871.61,38066.88571,147721971.1,0,45.21,395.3504793,329.9498305,1.198213918,54.50852205,58.63590256,59.22355674
1.55E+12,3871.61,3905.2,3826.06,3882.73,26921.00862,104393849.4,11.12,0,378.2311594,306.3819855,1.234508481,55.24742874,57.91384703,59.32975683
1.55E+12,3882.69,3893.56,3840,3866,24461.00876,94680049.46,0,16.73,351.214648,301.227558,1.165944611,53.83076766,57.00688626,58.84405884
1.55E+12,3866,3920,3810.43,3877.12,27048.74853,104673038.8,11.12,0,337.2478874,279.7113038,1.205699887,54.66291648,56.29530476,58.19291058
1.55E+12,3877.12,3939.22,3872.2,3923.76,21740.0615,84919900.72,46.64,0,359.7987526,259.731925,1.385269649,58.07601877,55.69488339,57.36269355
1.55E+12,3924.46,4056.98,3921.98,4005.98,28568.37612,114227606.4,82.22,0,416.3188417,241.1796446,1.726177358,63.31860078,55.07289881,56.6155214
1.55E+12,4005.98,4012,3950.01,3981.14,18814.25558,74893913.06,0,24.84,386.5817816,248.7925272,1.553831966,60.84315596,55.54969733,55.97107479
1.55E+12,3981.85,4037,3953.33,3987.81,22454.47801,89526258.39,6.67,0,365.6387972,231.0216324,1.582703721,61.28088592,55.87147023,55.34235161
1.55E+12,3987.83,4031,3970,4015.53,19893.74182,79503748.36,27.72,0,367.2417402,214.5200872,1.711922389,63.12578841,56.32680685,55.48749361
1.55E+12,4017.48,4050,3980.5,4043.04,23432.30026,94019734.23,27.51,0,368.5201874,199.1972238,1.850026724,64.91260971,56.84757644,55.75627724
1.55E+12,4043.04,4069.32,3880.01,3980.64,35997.68212,144010401.5,0,62.4,342.1973168,247.3688507,1.383348453,58.04222421,57.05331715,56.15564797
1.55E+12,3980.85,4008,3968.25,3986.93,20022.60632,79861943.81,6.29,0,324.0446514,229.6996471,1.410732039,58.51882399,57.25819659,56.6399979
1.55E+12,3987.89,4018.83,3978.01,4006.01,17302.60432,69169819.86,19.08,0,319.9786048,213.2925294,1.500186648,60.00298615,57.5435136,56.92932137
1.55E+12,4006.01,4006.02,3950,3992.18,17179.85065,68524082.75,0,13.83,297.1229902,211.8873487,1.402268668,58.37268273,57.79209288,57.15953403
1.55E+12,3991.35,3999.3,3888.71,3936.12,33192.89022,131507366.4,0,56.06,275.8999195,252.8125381,1.091322137,52.18335893,58.03707653,57.42831973
1.55E+12,3935.47,3958.98,3894,3948.55,29349.53763,115330071,12.43,0,268.6227824,234.7544997,1.144271069,53.3641052,57.93412564,57.68296093
1.55E+12,3948.77,4048,3936.15,4038.05,32364.55585,129681258,89.5,0,338.9354408,217.9863211,1.55484729,60.85871732,58.17756639,57.93084185
1.55E+12,4039.58,4039.7,4002,4027.81,20089.29388,80822230.58,0,10.24,314.7257664,212.6558696,1.479976861,59.67704313,58.33293657,57.93314051
1.55E+12,4028.22,4123.71,4024.03,4103.25,30084.21744,122585822.6,75.44,0,367.6853545,197.4661647,1.862016995,65.0596065,58.77660688,58.10423862
1.55E+12,4104.24,4140,4052,4106.97,19509.2926,79853835.58,3.72,0,345.1421149,183.3614386,1.882304794,65.30554291,59.01542102,58.26432719
1.55E+12,4106.99,4116.12,4082.57,4103.95,13525.08743,55472147.13,0,3.02,320.4891067,173.284193,1.849499953,64.9061233,59.33799566,58.62292297
1.55E+12,4102.44,4158.7,4067,4144.56,25507.06764,105388238.1,40.61,0,338.2070277,160.9067506,2.101882154,67.76150897,59.96909027,58.89767161
1.55E+12,4144.54,4897.99,4140.54,4857.29,105383.6393,489018726.8,712.73,0,1026.779383,149.4134113,6.872069742,87.29686051,61.49525369,59.20589844
1.55E+12,4857.19,5275.01,4753.5,4932.6,109890.1257,548900970.9,75.31,0,1028.747998,138.7410248,7.414879629,88.11628872,63.12789755,59.74013273
1.55E+12,4932.59,5039.08,4777,4898.66,61054.25417,301411332,0,33.94,955.2659985,162.7709516,5.868774429,85.44136206,64.59353782,60.9687174
1.55E+12,4898.64,5028.22,4880.62,5004.95,39768.55281,197660830.7,106.29,0,993.3227129,151.144455,6.57200896,86.79346518,65.96103527,62.48014351
1.55E+12,5004.96,5205,4928.59,5043.89,41770.84231,210963411.6,38.94,0,961.3110905,140.3484225,6.849461313,87.26027226,67.10111486,63.95951952
1.55E+12,5042.07,5234,5026,5170.27,37615.4868,192916750.6,126.38,0,1019.026013,130.3235352,7.819201735,88.66110528,68.42577911,65.36058054
1.55E+12,5170.27,5305,5039,5236.9,50178.43078,260487077.8,66.63,0,1012.86844,121.0147113,8.36979595,89.32740899,69.76132783,66.57895457
1.55E+12,5238.38,5238.4,5076.68,5150,34067.01231,175633627.3,0,86.9,940.5206946,199.2708033,4.719811828,82.51690737,70.68471445,67.87173175
1.55E+12,5150,5422,5135,5308.25,40073.62047,210870034.5,158.25,0,1031.590645,185.0371745,5.57504538,84.7909795,71.63130349,69.19444901
1.55E+12,5307.86,5332.67,4927,5017.37,54696.60069,277736905.9,0,290.88,957.9055989,462.7002335,2.070250952,67.42937253,72.07831055,70.23763482
1.56E+12,5017.37,5080.58,4861.22,5048.01,33276.67861,166485761.1,30.64,0,920.1237704,429.6502168,2.141564776,68.16872892,72.53782983,71.21320289
1.56E+12,5047,5099,5004,5045.22,17292.4568,87375984.44,0,2.79,854.4006439,401.7509156,2.126692462,68.01732143,72.91946484,71.81877825
1.56E+12,5047.45,5152.99,5000,5131.3,18281.60774,92594930.43,86.08,0,879.4520265,373.0544216,2.357436276,70.21536918,73.48340229,72.32211436
1.56E+12,5131.28,5167.38,4950,5024.95,29057.19158,147687551.9,0,106.35,816.6340246,452.7576772,1.803688961,64.33270545,74.06194261,72.7402597
1.56E+12,5024.95,5197.72,5003.94,5173.72,24242.22949,123581651.7,148.77,0,907.0730229,420.4178431,2.157551202,68.32988807,74.77459893,73.26045952
1.56E+12,5173.72,5230.4,5146.8,5202.82,23307.53613,120972345.5,29.1,0,871.3820927,390.3879972,2.232092428,69.06029075,75.16515005,73.82149768
1.56E+12,5202.41,5287,5198.8,5258.44,22619.239,118573129.9,55.62,0,864.7605146,362.5031403,2.385525582,70.46248874,75.6787427,74.48866856
1.56E+12,5258.44,5320,5175,5258.68,24611.23632,128937309.6,0.24,0,803.2319064,336.6100588,2.386238573,70.46870802,75.93631896,74.9622056
1.56E+12,5258.68,5333.42,5230.1,5291.73,19168.90827,101343660.2,33.05,0,778.9081988,312.5664832,2.491976078,71.36291951,76.22476546,75.46378157
1.56E+12,5292.91,5314.35,5165,5256.14,25549.57094,133929931.2,0,35.59,723.2718989,325.8303058,2.219780929,68.94198636,76.41694942,75.79455774
1.56E+12,5257.41,5400,5208.35,5357.14,29563.85231,156632203,101,0,772.6096204,302.5567125,2.553602642,71.85954366,76.61209393,76.09570315
1.56E+12,5357.14,5600,5332.41,5493.31,41262.10392,227154061.9,136.17,0,853.593219,280.9455188,3.038287361,75.23702722,76.03781615,76.32057554
1.56E+12,5490.91,5582.2,5333.35,5415,48224.15241,262493252.9,0,78.31,792.6222747,339.1879817,2.336822993,70.03137409,75.17662974,76.52463841
1.56E+12,5415,5491.84,5102,5219.9,49636.08995,265091565.6,0,195.1,736.006398,510.0602687,1.442979277,59.06637403,73.92067793,76.18386283
1.56E+12,5220.47,5510,5161.62,5314.1,48912.29451,259659705.7,94.2,0,777.6345124,473.6273924,1.641869801,62.14802108,72.74708535,75.47879967
1.56E+12,5315,5342.5,5257.67,5295.69,15422.89694,81749716.42,0,18.41,722.0891901,458.2068644,1.575902166,61.17864983,71.50510333,74.38811445
1.56E+12,5295.69,5340,5259.48,5307.52,14371.43387,76277087.37,11.83,0,682.3413908,425.4778026,1.603706202,61.59320897,70.21615589,73.23939408
1.56E+12,5309.81,5332,5178.8,5238.14,19918.13508,104822151.5,0,69.38,633.60272,464.466531,1.364151511,57.70152651,68.71016149,72.02539056
1.56E+12,5238.14,5339.98,5192.15,5320.81,22238.06823,117309839.2,82.67,0,671.0153829,431.2903502,1.555832127,60.87379959,67.67953731,70.75892629
1.56E+12,5321.94,5402,5316.2,5383.2,17217.47322,92194935.6,62.39,0,685.4757127,400.4838966,1.711618665,63.12165819,66.64766486,69.32479093
1.56E+12,5383.2,5538,5370,5492.87,22795.78784,124498567.2,109.67,0,746.1831618,371.877904,2.006527287,66.73903462,66.61479163,68.17311339
1.56E+12,5494.81,5844,5477.57,5772.69,46297.17285,264435878.9,279.82,0,972.7043645,345.3151966,2.81685942,73.8004498,66.88296881,67.10529942
1.56E+12,5770.62,5900,5587.45,5829.45,39682.40899,228942582.5,56.76,0,959.9854813,320.6498254,2.993874954,74.96165975,67.21365159,66.76194397
1.56E+12,5829.83,5839.9,5696,5775.62,23822.54378,137653160.8,0,53.83,891.4150898,351.5762665,2.535481416,71.71530882,67.28507729,66.84666136
1.56E+12,5773.18,5805,5619.14,5747.79,25256.59633,144358553.9,0,27.83,827.7425834,354.293676,2.336317692,70.0268352,67.55622632,67.10355452
1.56E+12,5749.92,6028.41,5747.74,5846.34,39905.06442,236176663.8,98.55,0,867.1681131,328.9869849,2.635873615,72.49629372,67.75462659,67.23062046
1.56E+12,5846.34,6014.72,5772.2,5987.29,23074.05152,136245255.6,140.95,0,946.1775336,305.4879145,3.097266663,75.59348507,68.06573108,67.45854456
1.56E+12,5986.66,6224.55,5983.71,6209.18,27453.01144,167489934.3,221.89,0,1100.483424,283.6673492,3.879485698,79.50603687,68.49637623,67.66580198
1.56E+12,6209.95,6468.92,6172,6373.33,36623.61079,231801342.4,164.15,0,1186.027465,263.4053957,4.502669591,81.82700263,69.03724741,67.94575235
1.56E+12,6375.16,7343.99,6372.85,7076.22,74022.42439,507216001.3,702.89,0,1804.201218,244.5907246,7.376408983,88.06170995,69.8324279,68.33118907
1.56E+12,7076.24,7521.78,6750,6967.31,86948.97534,619939454.5,0,108.91,1675.329702,336.0299585,4.985655772,83.29339277,70.51582821,68.82542991
1.56E+12,6968.24,8100,6870,7790.71,85804.73533,648012612.3,823.4,0,2379.063295,312.0278186,7.624523049,88.40515592,71.30371451,69.5303285
1.56E+12,7795.62,8366,7599.56,7947.56,76583.7226,611103206,156.85,0,2365.980202,289.7401173,8.165870244,89.0899612,71.96337803,70.2201783
1.56E+12,7945.26,8249,7850,8169.87,37884.32721,305196285.3,222.31,0,2419.291616,269.0443946,8.992165103,89.99215896,72.91389159,70.97865364
1.56E+12,8169.08,8320,7705,7866.59,69630.514,557126171.3,0,303.28,2246.485072,553.1069379,4.061574568,80.24330203,73.92231674,71.66796071
1.56E+12,7868.67,7925,6913,7355.26,88752.00816,645676487.4,0,511.33,2086.021853,1024.929299,2.035283657,67.05415003,74.15594193,72.54011233
1.56E+12,7355.28,7458,7156.61,7257.45,37054.94478,271170511.1,0,97.81,1937.020292,1049.530064,1.845607247,64.85811593,74.3311546,73.50765542
1.56E+12,7257.32,8275.09,7243.08,8148.48,65577.44206,517729474.4,891.03,0,2689.6917,974.5636306,2.759893367,73.40350105,74.89354946,73.96145597
1.56E+12,8147.94,8156.03,7553,7938.15,65859.20856,517939277.9,0,210.33,2497.570864,1115.281943,2.239407605,69.13015829,75.43777002,74.22024501
1.56E+12,7937.16,8042.32,7771,7904.87,52301.75225,413637782.4,0,33.28,2319.172945,1068.898947,2.169684002,68.45111376,75.7985945,74.69155812
1.56E+12,7904.48,8016,7465,7628.43,49136.99459,384730220.7,0,276.44,2153.517735,1268.989022,1.697034172,62.92223472,75.78909815,75.21390645
1.56E+12,7627.8,7940.98,7461,7851.51,49648.1847,381536239.5,223.08,0,2222.775039,1178.346949,1.886350231,65.3541698,75.7231522,75.62318809
1.56E+12,7849.95,8130,7766,7964.87,46664.78533,371381043.7,113.36,0,2177.365394,1094.17931,1.989952994,66.55465815,75.37811451,75.73932513
1.56E+12,7964.52,8091.8,7908.34,8025.41,28414.32882,227376280.6,60.54,0,2082.379294,1016.023645,2.049538222,67.20814998,75.00889975,75.72800408
1.56E+12,8023,8740,7833.42,8614.43,49652.14457,409616322.4,589.02,0,2522.657916,943.4505274,2.673863486,72.78069793,75.05963257,75.48308138
1.56E+12,8612.54,8908.32,8589,8756.32,51886.76879,452651204.9,141.89,0,2484.358065,876.061204,2.835827056,73.93000296,75.2454977,75.15115424
1.56E+12,8752.52,8798.49,8510.63,8715.64,31470.55153,273791910.6,0,40.68,2306.903917,854.1654037,2.700769555,72.9785931,75.26846434,75.08708907
1.56E+12,8716.87,8750,8406.6,8645.68,33880.86592,292094591,0,69.96,2142.125066,863.1135891,2.481857653,71.27969895,75.06304595,75.19797511
1.56E+12,8646.5,9074.26,8005,8269.54,70379.99852,603312537.4,0,376.14,1989.116133,1177.602618,1.689123395,62.81316053,74.26814708,75.24731757
1.56E+12,8267.1,8594,8108.5,8555,44727.49162,373629673.9,285.46,0,2132.496409,1093.488146,1.950177894,66.10373896,73.51942024,75.11832744
1.56E+12,8555,8626,8442.36,8544.07,31868.23416,272098436.3,0,10.93,1980.175237,1026.31185,1.92940892,65.86342066,72.46235884,74.52320119
1.56E+12,8545.1,8814.78,8524,8725.98,27835.13327,241414596.7,181.91,0,2020.644149,953.0038604,2.120289574,67.95169242,71.73180168,73.82055452
1.56E+12,8726,8800.95,8080.8,8115.82,45692.9651,387155495,0,610.16,1876.312424,1495.092156,1.254981117,55.65373064,70.17221,72.86981755
1.56E+12,8115.66,8115.66,7481.02,7687.03,74143.94894,582173398.3,0,428.79,1742.290108,1817.089859,0.958835414,48.94925869,68.26074798,72.07320644
1.56E+12,7687.04,7896.7,7572.78,7776.5,48679.65646,377635818,89.47,0,1707.310814,1687.297726,1.011861029,50.29477755,66.37039648,70.74250893
1.56E+12,7778.08,7868.13,7444.58,7786.7,36624.11875,282156410.5,10.2,0,1595.560042,1566.77646,1.018371211,50.45509992,64.95191067,69.00527626
1.56E+12,7787.57,8100,7737.49,7980.53,33942.22566,269125728.1,193.83,0,1675.421468,1454.863856,1.151600173,53.52296339,64.30756845,67.16086042
1.56E+12,7978.94,8044.65,7751,7893.62,22657.32963,179047320,0,86.91,1555.748506,1437.855009,1.081992618,51.96909003,63.69380531,65.61459559
1.56E+12,7895.28,7935,7506.66,7628.13,31568.46516,243970971,0,265.49,1444.623612,1600.64108,0.902528137,47.4383595,62.45737,64.69967659
1.56E+12,7627.57,8020,7511,7982.75,36756.07847,287125340,354.62,0,1696.056211,1486.309574,1.141119078,53.29545143,61.70333634,63.99556669
1.56E+12,7981,8010,7692.23,7884.9,30334.99943,238031771.5,0,97.85,1574.909339,1477.994605,1.065571778,51.5872549,60.90029544,62.91882901
1.56E+12,7884.9,8200,7788.99,8127.64,41597.08262,333291726.6,242.74,0,1705.155815,1372.423561,1.242441374,55.40574609,60.54236741,62.06798414
1.56E+12,8127.64,8309.82,8010.03,8218.54,30467.76434,248418184.8,90.9,0,1674.258971,1274.393307,1.313769432,56.78048183,60.13409655,61.25060205
1.56E+12,8216.44,8684.41,8144.32,8650,39835.24626,333475488.6,431.46,0,1986.129045,1183.365214,1.678373694,62.66391048,59.94882285,60.7548378
1.56E+12,8650.88,8864.99,8567.63,8808.7,31791.63604,276420769.3,158.7,0,2002.962684,1098.839127,1.822798838,64.57416709,59.8233951,60.32031893
1.56E+12,8810.77,9333,8760,8953.33,63289.25122,574211343,144.63,0,2004.523921,1020.350618,1.964544232,66.26800204,59.51326672,60.06027168
1.56E+12,8953,9444,8950,9313.96,47895.48537,441567296.1,360.63,0,2221.973641,947.4684309,2.345169051,70.10614457,59.33117823,59.89445807
1.56E+12,9312.13,9336.36,8950,9081.55,51554.5694,470271954.3,0,232.41,2063.261238,1112.202114,1.855113573,64.9751236,58.95006063,59.62762413
1.56E+12,9081.97,9304,8960,9255.49,32147.7065,293748062.7,173.94,0,2089.825435,1032.759106,2.023536198,66.92614427,58.7427485,59.420112
1.56E+12,9253.76,9590,9175.2,9517.12,34556.05398,323621848.2,261.63,0,2202.18219,958.9905986,2.296354305,69.66345522,59.06895301,59.09107604
1.56E+12,9518.06,10174.99,9518.06,10159.86,50484.41589,494783688,642.74,0,2687.623462,890.4912702,3.018135665,75.11283632,59.49795765,58.84724677
1.56E+12,10159.86,11160,9921.72,10729.5,104169.448,1112069568,569.64,0,3065.290358,826.8847509,3.707034571,78.75520171,60.11185199,59.00244114
1.56E+12,10729,11392.64,10555.18,10906.07,57445.32395,625330374.7,176.57,0,3022.911046,767.8215544,3.936996857,79.74477139,60.67342717,59.3493027
1.56E+12,10905.95,11143.63,10620.8,11056.59,43101.04529,469746663.9,150.52,0,2957.508829,712.9771576,4.148111615,80.57540172,61.86017342,59.8830872
1.56E+12,11056.59,11850,11026,11820.86,61276.68665,697773986.3,764.27,0,3510.528198,662.0502178,5.30251045,84.13330675,63.53560428,60.43632518
1.56E+12,11821.28,13970,11741,13093.8,155930.1474,1996178375,1272.94,0,4532.716184,614.7609165,7.373136551,88.05704417,65.33380745,61.43301895
1.56E+12,13098.38,13478.04,10525.1,11329.99,173894.8209,2058443849,0,1763.81,4208.950742,2334.659422,1.802811452,64.32153867,65.99411406,62.90482868
1.56E+12,11329.99,12480,10982.88,12400.63,95795.20396,1129888341,1070.64,0,4978.951404,2167.898035,2.296672317,69.66638162,66.76284826,64.60511382
1.56E+12,12407.06,12441.54,11475.02,11903.13,69642.07416,829011822.2,0,497.5,4623.312018,2510.548176,1.84155479,64.80799865,67.37422486,65.57741398
1.56E+12,11903.13,12180,10766.03,10854.1,84512.53044,971151050.9,0,1049.03,4293.075445,3380.253306,1.270045484,55.94801923,67.77944675,66.40721798
1.56E+12,10854.1,11282.28,10030,10624.93,90962.26827,972343281.9,0,229.17,3986.427199,3367.976641,1.183626736,54.2046274,67.82274084,67.08412279
1.56E+12,10624.9,10938.75,9727,10842.85,109561.0387,1128353805,217.92,0,3919.602399,3127.406881,1.253307468,55.62079236,68.01481406,67.57084956
1.56E+12,10844.98,11991.89,10841.04,11940,96815.90029,1097804643,1097.15,0,4736.780799,2904.020675,1.631111252,61.99324528,68.32850449,67.74717346
1.56E+12,11940,12000,11055,11145.67,66512.22189,775818897.4,0,794.33,4398.439313,3490.920627,1.259965431,55.75153557,68.27950705,67.93452188
1.56E+12,11145.67,11406.83,10796.44,10970.73,63534.35058,705853649,0,174.94,4084.265077,3416.509154,1.195449768,54.45124665,67.88842782,68.21030971
1.56E+12,10982.41,11665,10964.51,11256.49,51469.49633,585001376.2,285.76,0,4078.291857,3172.472786,1.285524615,56.24636929,67.49186602,68.25874785
1.56E+12,11256.45,11538,11094.37,11406.24,38884.7956,439439052.9,149.75,0,3936.735296,2945.867587,1.336358536,57.19835015,67.05997784,67.99952383
1.56E+12,11410,12338.03,11220,12238.6,52182.36722,618530684.4,832.36,0,4487.899917,2735.448473,1.640645021,62.13046464,66.68018356,67.64416337
1.56E+12,12238.6,12794.73,12068,12543.41,78442.13034,975986802,304.81,0,4472.145638,2540.059297,1.760646156,63.77659637,66.62311083,67.2352335
1.56E+12,12548.51,13147.08,11569,12108.37,109246.045,1369749940,0,435.04,4152.706664,2793.66649,1.486471874,59.78237235,66.28293121,66.84669854
1.56E+12,12108.11,12111.73,11000,11342.89,87506.46106,1007356802,0,765.48,3856.084759,3359.598883,1.147781296,53.44032458,65.51040118,66.69018714
1.56E+12,11342.88,11885,11073,11757.22,56321.85828,649824820.8,414.33,0,3994.980133,3119.627534,1.280595228,56.1517981,64.6074946,66.40510799
1.56E+12,11757.22,11799.98,10830,11355.76,54245.59455,614050008,0,401.46,3709.62441,3298.256996,1.124722668,52.93503407,63.37796281,65.77881323
1.56E+12,11355.78,11452,10103,10174.18,72517.57924,777646151.6,0,1181.58,3444.651237,4244.247211,0.81160476,44.80032167,61.71394139,64.95889019
1.56E+12,10174.18,11100,9860,10838.72,81922.42633,851028723.7,664.54,0,3863.14472,3941.086696,0.980223227,49.50064285,60.23419097,63.85224102
1.56E+12,10833.78,11028,9350.01,9439.59,97219.44341,982462166.7,0,1399.13,3587.205812,5058.710503,0.709114667,41.49017503,58.20356565,62.35543128
1.56E+12,9430.17,9957,9060,9667.92,84942.67272,809555508.3,228.33,0,3559.306825,4697.374039,0.757722676,43.10820394,56.06314469,60.87056307
1.56E+12,9668.86,10788,9252,10627.16,80283.31025,807822745.2,959.24,0,4264.310623,4361.847322,0.977638672,49.43464577,55.35424503,59.00366488
1.56E+12,10628.64,10769.71,10121.84,10504.29,56546.93213,589931612.3,0,122.87,3959.717008,4173.156799,0.948854117,48.687796,54.35526476,56.94530075
1.56E+12,10505.78,11068.99,10350,10740.23,47331.89985,505569016.4,235.94,0,3912.820078,3875.07417,1.009740693,50.24233706,53.66166183,55.83156174
1.56E+12,10740.27,10817.9,10288,10589.45,38834.28794,409661486,0,150.78,3633.33293,3749.063158,0.969130894,49.21617435,53.34109778,54.79815385
1.56E+12,10590.15,10683.16,10100,10340.31,40467.95484,421016379.4,0,249.14,3373.809149,3730.412932,0.904406351,47.49019823,53.02136306,54.00260943
1.56E+12,10343.08,10343.97,9822,9864.91,47624.37071,478441909.4,0,475.4,3132.822781,3939.354866,0.795262902,44.29785192,52.48217542,53.53955128
1.56E+12,9864.78,9937,9525,9763.28,43475.38038,422534162.1,0,101.63,2909.049726,3759.602375,0.773765264,43.62275437,51.60739014,53.17681953
1.56E+12,9763.4,10175,9720.03,9879.87,37873.35473,378938450.1,116.59,0,2817.85046,3491.059349,0.807162004,44.6646179,51.07944168,52.69056865
1.56E+12,9882.15,9889.98,9637,9824,27167.46322,265108103.1,0,55.87,2616.575427,3297.567967,0.793486428,44.24267815,50.59331937,51.93234369
1.56E+12,9824,10188.66,9333,9476.52,43809.7783,424932725,0,347.48,2429.677182,3409.507398,0.712618246,41.60987119,49.89634327,51.33531228
1.56E+12,9478.92,9594.99,9165,9541.54,29401.02294,278537286.1,65.02,0,2321.148812,3165.971155,0.733155388,42.30176898,49.18698226,50.81591725
1.56E+12,9541.54,9729,9395,9507.64,29021.93741,277497756.8,0,33.9,2155.352468,2973.730358,0.724797547,42.02218099,48.22944495,50.17221546
1.56E+12,9509.07,9714.28,9402,9574.21,32536.36883,310867928.3,66.57,0,2067.96872,2761.321047,0.748905573,42.8213841,47.2315777,49.48255222
1.56E+12,9575,10109.8,9555,10080.53,39515.35456,389690761.4,506.32,0,2426.576669,2564.083829,0.946371816,48.62235509,46.7001483,48.60537713
1.56E+12,10080.53,10467.86,9863.46,10374.99,41727.63703,422156523.7,294.46,0,2547.709764,2380.934984,1.070045919,51.69189289,46.61688965,47.64371753
1.56E+12,10375,10670,10281.35,10523.75,42990.44422,450323284.2,148.76,0,2514.490495,2210.8682,1.137331703,53.21269045,46.47693214,46.98321907
1.56E+12,10523.75,10904.77,10497.93,10816.86,33802.31882,363852799.9,293.11,0,2627.994031,2052.949043,1.280106801,56.14240528,46.62966411,46.72678848
1.56E+12,10816.86,11040,10552,10929.23,39924.74514,431793873.4,112.37,0,2552.650172,1906.309825,1.339053148,57.24765805,47.22239441,46.55188904
1.56E+12,10929.99,11937.52,10927.8,11828.8,65153.67371,757976547.2,899.57,0,3269.888017,1770.144838,1.847243201,64.87830757,47.95466416,46.60633159
1.57E+12,11830,12330.7,11226.7,11481.69,76705.38988,904119081.6,0,347.11,3036.324587,1990.815921,1.525165916,60.39864178,48.85506734,47.03757556
1.57E+12,11481.69,12141.17,11382.84,11975.03,69173.39035,814597979.1,493.34,0,3312.784259,1848.614784,1.792036009,64.18384302,49.8586692,47.67953758
1.57E+12,11975.04,12060,11521,11999.77,51207.25717,604389131.1,24.74,0,3100.896812,1716.57087,1.806448464,64.36777611,50.56977064,48.50240841
1.57E+12,11994.17,12045.68,11700,11879.99,39427.15259,467011047.9,0,119.78,2879.404183,1713.738665,1.680188608,62.68919295,51.23650383,49.45179096
1.57E+12,11879.98,11985,11270,11309.31,42633.08705,492217964.5,0,570.68,2673.732455,2162.008761,1.236689001,55.29105748,51.47691909,50.23437674
1.57E+12,11309.24,11600,11112.11,11549.97,26772.90691,304862403.4,240.66,0,2723.411566,2007.579564,1.356564699,57.56534923,51.87449884,50.9358657
1.57E+12,11539.08,11577.89,11235.32,11396.08,17568.22708,200325471.6,0,153.89,2528.882168,2018.071023,1.253118517,55.61707063,52.26149277,51.31460307
1.57E+12,11398.35,11456.16,10788.45,10892.71,33234.72968,368994475.5,0,503.37,2348.247728,2377.293093,0.987782169,49.69267681,52.51838919,51.70653011
1.57E+12,10893.36,10897.48,9928.1,10050.37,54451.8475,567724729.1,0,842.34,2180.515747,3049.826444,0.71496388,41.68973401,52.4263406,52.09500397
1.57E+12,10055.16,10460,9911,10293.93,38174.45112,387705855.1,243.56,0,2268.324622,2831.981698,0.800967261,44.47428213,52.41727699,52.39137363
1.57E+12,10296.77,10536.03,9750,10331.54,51758.14292,527258446.4,37.61,0,2143.911435,2629.697291,0.815269287,44.91175457,52.44913778,52.41585051
1.57E+12,10331.15,10465.14,10000,10216.02,29000.5812,297776329,0,115.52,1990.774904,2557.38177,0.778442596,43.7710274,52.55204998,52.41684905
1.57E+12,10216.05,10500,10080,10306.78,24085.39517,248508872.5,90.76,0,1939.336696,2374.711643,0.816661973,44.95398623,52.67834604,52.43945116
1.57E+12,10306.17,10930,10258.6,10915.54,37243.31922,396233441,608.76,0,2409.572647,2205.089383,1.092732415,52.21558223,53.1637461,52.51827033
1.57E+12,10914.73,10949.96,10560,10760.51,32298.92168,346664453.1,0,155.03,2237.460315,2202.612999,1.015820898,50.39241825,53.52427153,52.63032333
1.57E+12,10760.51,10804.13,9858,10142.57,47355.71928,482889274.5,0,617.94,2077.641721,2663.223499,0.780122931,43.82410435,53.2957834,53.00371926
1.57E+12,10140.82,10242,9762,10099.88,34059.64274,341371442.9,0,42.69,1929.238741,2515.683249,0.7668846,43.40320809,52.90108412,53.36810585
1.57E+12,10099.9,10445,10019.79,10389.55,27550.33617,282732431.8,289.67,0,2081.105974,2335.991588,0.890887615,47.11478396,52.61070763,53.31748014
1.57E+12,10388.16,10419.42,9890,10134.35,27692.45684,279962133.6,0,255.2,1932.455547,2424.335046,0.797107458,44.35502477,52.04940379,53.02600293
1.57E+12,10134.61,10333,9906.97,10142.69,26271.6574,265132761.3,8.34,0,1802.763008,2251.168257,0.800812201,44.46950108,51.44092013,52.73529622
1.57E+12,10142.69,10604,10137.93,10372.25,41687.5116,432249835.5,229.56,0,1903.554222,2090.370525,0.910630053,47.66124408,50.62105996,52.25517152
1.57E+12,10373.6,10391.08,10051.08,10185.05,28402.77538,289340681.1,0,187.2,1767.586063,2128.258344,0.83053172,45.37106409,49.90546102,51.68519554
1.57E+12,10185.69,10299,9601.01,9721,42110.55538,420034883,0,464.05,1641.329916,2440.289891,0.672596285,40.2127095,48.76397847,50.94030064
1.57E+12,9721,9724,9320,9498.44,35532.69491,337838761.6,0,222.56,1524.092064,2488.54347,0.612443416,37.98231988,47.50752818,50.21591291
