unix,open,high,low,Volume ETH,Volume USDT,close,gains,losses,gains ave,losses ave,rs,rsi
1.56E+12,248.78,250.53,240.37,188448.2775,46293916.79,243.25,0,5.52,51.53759481,49.19068421,1.047710469,51.16497106
1.56E+12,243.33,244.53,226.56,316931.8564,74594101.42,230.98,0,12.27,47.85633804,57.94706391,0.825863034,45.23137929
1.56E+12,231.02,247.45,227.03,314662.5264,75090336.66,246.51,15.53,0,59.96802818,53.80798792,1.114481892,52.70709086
1.56E+12,246.61,247.8,236.49,237508.428,57549753.74,244.29,0,2.22,55.68459759,52.18456021,1.067070363,51.62235316
1.56E+12,244.36,261.87,242.2,336499.3016,84660448.57,261.15,16.86,0,68.56712634,48.45709162,1.415007051,58.59225341
1.56E+12,261.13,262.98,253.69,291757.2164,75447391.04,254.67,0,6.48,63.66947445,51.47587079,1.236879988,55.29487477
1.56E+12,254.67,264.26,251.75,327383.2824,84045849.54,262.47,7.8,0,66.92165485,47.79902288,1.40006324,58.33443123
1.56E+12,262.48,272.27,260.61,286594.9803,76053046.55,267.82,5.35,0,67.49153665,44.38480696,1.520599982,60.326906
1.56E+12,267.78,277.06,263.31,458176.5424,123848161.5,267.73,0,0.09,62.6707126,41.3044636,1.517286684,60.27468756
1.56E+12,267.73,276,266.81,339277.6671,91807270.71,273.16,5.43,0,63.62423313,38.35414478,1.658861995,62.38992465
1.56E+12,273.14,273.58,261.45,319941.5516,85335852.93,264.66,0,8.5,59.07964505,44.11456301,1.33923224,57.25093119
1.56E+12,264.68,270,263.59,208375.6838,55665919.15,268.14,3.48,0,58.3396704,40.96352279,1.424185871,58.7490377
1.56E+12,268.16,273.63,265.71,200717.7737,53998507.96,271.22,3.08,0,57.25255109,38.03755688,1.505158475,60.08236564
1.56E+12,271.27,295.94,271.22,519818.0691,148641528.5,294.35,23.13,0,76.29308315,35.32058853,2.160017325,68.35460388
1.56E+12,294.25,314.39,289.69,726254.6706,222036096.3,310.79,16.44,0,87.28357721,32.79768935,2.661272149,72.6870891
1.56E+12,310.7,321.7,305.58,418812.0275,131252843.5,308.52,0,2.27,81.04903598,32.72499725,2.476670521,71.23684876
1.56E+12,308.42,314.41,298,352791.2696,108439071.6,311.64,3.12,0,78.37981913,30.38749745,2.579344326,72.06192227
1.56E+12,311.65,318.99,307,345559.6505,108143161.2,318.26,6.62,0,79.40126062,28.21696192,2.813954984,73.78049809
1.56E+12,318.29,366.8,315.57,1008551.287,341534154.5,339.39,21.13,0,94.859742,26.20146464,3.620398452,78.35684497
1.56E+12,339.53,347,280.01,1016826.449,315174509.7,298.35,0,41.04,88.08404615,65.36993145,1.347470377,57.40095338
1.56E+12,298.35,313.58,295.22,529174.4772,161838706.8,311.05,12.7,0,94.49232856,60.70065063,1.556693834,60.88698668
1.56E+12,310.95,324.74,295.18,425555.1626,130425514,317.62,6.57,0,94.31287652,56.36488987,1.673255758,62.59243071
1.56E+12,317.64,323.5,290.12,489028.5684,149527443.6,292.7,0,24.92,87.57624249,77.25882631,1.133543527,53.12961806
1.56E+12,292.89,303.49,280.13,489769.2742,142871936.8,295.07,2.37,0,83.69079659,71.74033872,1.166579334,53.84429344
1.56E+12,295.03,297.57,272.65,493772.9658,140020251.9,291.48,0,3.59,77.71288255,70.20602881,1.106926056,52.53748952
1.56E+12,291.47,302.89,285,370521.9664,109262202.2,301.14,9.66,0,81.82196237,65.19131246,1.255105309,55.65617286
1.56E+12,301.11,302.74,280.53,270791.3688,79507234.74,282.73,0,18.41,75.97753649,78.94479015,0.962413559,49.0423415
1.56E+12,282.86,294.89,280.78,261139.2834,75165110.7,287.47,4.74,0,75.29056959,73.30587656,1.027074133,50.66781309
1.56E+12,287.32,296.71,285.28,196064.6471,57137782.6,288.29,0.82,0,70.73267177,68.06974252,1.039120601,50.95925177
1.56E+12,288.29,309.69,284.25,246111.366,73170809.76,304.72,16.43,0,82.11033807,63.20761806,1.299057623,56.50391752
1.56E+12,304.72,313.74,300.78,289607.3418,88890021.75,311.97,7.25,0,83.49531392,58.6927882,1.422582169,58.72173035
1.56E+12,311.96,318.19,302.69,309447.3493,96199378.54,307.46,0,4.51,77.53136293,59.01044618,1.313858273,56.78214126
1.56E+12,307.46,314.18,281.04,457080.9406,135779813.6,289.23,0,18.23,71.99340843,73.02541431,0.985867853,49.64418209
1.56E+12,289.23,289.23,262.12,501592.7521,136450969.6,268.63,0,20.6,66.85102212,88.40931329,0.756153618,43.05737324
1.56E+12,268.67,278.99,266.21,266734.5421,72743548.04,274.62,5.99,0,68.06594911,82.09436234,0.829118434,45.32885451
1.56E+12,274.53,275.04,262.2,205959.2685,55323572.09,268.79,0,5.83,63.2040956,82.06047932,0.770213581,43.50964138
1.56E+12,268.8,269.74,222.81,540052.5842,130785859,225.85,0,42.94,58.68951734,119.1390165,0.492613747,33.00343093
1.56E+12,225.83,235.58,203.08,715991.2069,159784811.6,228.2,2.35,0,56.84740896,110.6290868,0.5138559,33.94351471
1.56E+12,228.2,234.5,192.25,715604.832,151473621.6,198.88,0,29.32,52.78687975,132.0470091,0.399758238,28.55909166
1.56E+12,198.94,219.86,191.84,694854.1013,143020072,210.81,11.93,0,60.94638834,122.6150799,0.497054591,33.20216869
1.56E+12,210.8,229.65,205.71,609081.4909,132637638.8,225.73,14.92,0,71.51307489,113.8568599,0.628096321,38.57857261
1.56E+12,225.75,226.23,212.52,371622.2187,81600507.57,220.73,0,5,66.40499811,110.7242271,0.599733228,37.48957748
1.56E+12,220.84,235.09,219.78,325393.9723,74182517.24,228.2,7.47,0,69.13178396,102.8153537,0.672387746,40.2052543
1.56E+12,228.25,229.66,216.99,270046.1519,60421739.05,225.38,0,2.82,64.19379939,98.29139987,0.653096807,39.50747495
1.56E+12,225.49,228.34,212.25,271310.4045,59602149.04,217.51,0,7.87,59.608528,99.14058559,0.601252531,37.54888872
1.56E+12,217.59,219.55,208.36,317876.4824,67930201.67,212.48,0,5.03,55.350776,97.08911519,0.570102796,36.30990259
1.56E+12,212.55,218.28,202,331162.6484,69281797.02,216.31,3.83,0,55.22714915,90.15417839,0.612585574,37.98778707
1.56E+12,216.31,225.12,215.23,280370.2963,62017449.36,219.14,2.83,0,54.11235278,83.71459422,0.64639091,39.26108352
1.56E+12,219.14,220,212.71,197781.9865,42839496.54,218.81,0,0.33,50.24718472,78.06498035,0.643658456,39.1601098
1.56E+12,218.81,223.3,203,301209.4111,63931823.16,207.3,0,11.51,46.6581001,83.99891032,0.555460778,35.71036866
1.56E+12,207.3,213.52,198.24,218801.1669,45414505.79,211.62,4.32,0,47.64537866,77.99898816,0.610846112,37.92082357
1.56E+12,211.58,215.83,206.59,226941.28,47853275.13,210.89,0,0.73,44.24213733,73.15763186,0.604750813,37.68502923
1.56E+12,210.84,214.36,204.4,222683.7939,46627086.48,209.58,0,1.31,41.08198466,69.24208673,0.593309454,37.2375531
1.56E+12,209.57,218.79,209.2,207213.5566,44416634.9,218.42,8.84,0,46.98755719,64.29622339,0.730798089,42.22318558
1.56E+12,218.42,219.39,210.54,186806.1884,40054998.68,216.84,0,1.58,43.6313031,61.283636,0.711956828,41.58731204
1.56E+12,216.8,222.18,214.31,206867.0304,45116694.86,217.61,0.77,0,41.28478145,56.90623343,0.725487859,42.04537605
1.56E+12,217.69,224.51,216.62,181591.953,40285734.53,222.14,4.53,0,42.86586849,52.84150247,0.811215929,44.78847142
1.56E+12,222.14,223.34,216.9,135622.0258,29836777.69,221.79,0,0.35,39.80402074,49.41710944,0.805470437,44.61277352
1.56E+12,221.79,236.25,221.79,307956.2721,70962003.84,233.54,11.75,0,48.7108764,45.88731591,1.061532483,51.49239664
1.57E+12,233.53,239.15,223.03,341279.0816,78590684.02,226.28,0,7.26,45.23152809,49.86965049,0.906995089,47.56148006
1.57E+12,226.31,231.25,220.95,279104.7037,63135096.49,226.1,0,0.18,42.00070465,46.48753259,0.903483199,47.46473199
1.57E+12,226.11,228.5,215.51,236886.3542,52730777.07,221.39,0,4.71,39.00065432,47.87699455,0.81460114,44.89147074
1.57E+12,221.38,221.79,207.3,232062.1276,49415315.75,210.53,0,10.86,36.2148933,55.31720923,0.654676796,39.565237
1.57E+12,210.52,215,202.6,252614.0239,52534644.57,206.48,0,4.05,33.62811521,55.41598,0.606830651,37.76568803
1.57E+12,206.48,216.94,206.14,188474.0905,39875149.55,216.42,9.94,0,41.16610698,51.45769571,0.799999036,44.4444147
1.57E+12,216.41,216.81,209.75,122760.9462,26091487.96,211.41,0,5.01,38.22567076,52.79214602,0.724078744,41.99800887
1.57E+12,211.58,214.3,204,166922.482,34861802.4,209.3,0,2.11,35.49526571,51.13127844,0.694198674,40.9750453
1.57E+12,209.31,209.9,183.49,325228.9893,63597043.19,187.1,0,22.2,32.95988959,69.67904427,0.473024421,32.11246293
1.57E+12,187.08,189.95,181.23,237953.0943,44183760.71,188.03,0.93,0,31.53561176,64.70196968,0.487398018,32.76849988
1.57E+12,187.98,188.39,178.04,282177.0158,51945182.47,184.88,0,3.15,29.28306806,63.23040042,0.463116916,31.65276207
1.57E+12,184.83,187,181.83,138799.6151,25599796.9,185.59,0.71,0,27.90142034,58.71394324,0.475209444,32.21301532
1.57E+12,185.67,197.91,183.35,175363.5062,33655229.09,194.33,8.74,0,34.64846175,54.52009015,0.635517323,38.85726639
1.57E+12,194.32,203.59,192.7,239541.5978,47675347.06,202.28,7.95,0,40.12357162,50.625798,0.792551885,44.21360918
1.57E+12,202.24,202.75,194.45,189297.7549,37412398.98,196.6,0,5.68,37.25760222,52.68966957,0.707113985,41.42160343
1.57E+12,196.55,197.2,179.53,284973.6419,53434048.95,187.45,0,9.15,34.59634492,58.07612175,0.595706874,37.33184857
1.57E+12,187.45,195.14,182.8,245575.9877,46426395.05,190.35,2.9,0,35.02517743,53.92782734,0.64948245,39.37492333
1.57E+12,190.36,196.19,188.16,192548.5155,37022930.57,194.02,3.67,0,36.19337904,50.07583967,0.722771286,41.95398959
1.57E+12,194.02,194.09,185.63,167806.3429,31786227.86,190.6,0,3.42,33.60813768,49.91899398,0.673253505,40.23619273
1.57E+12,190.6,192.4,182.8,169862.9152,31935951.29,186.54,0,4.06,31.20755642,50.41335155,0.619033559,38.23475773
1.57E+12,186.54,193.7,186,254397.7947,48298621.32,188.67,2.13,0,31.10844524,46.81239787,0.664534326,39.92313738
1.57E+12,188.61,189.49,184.75,157898.563,29513243.5,187.24,0,1.43,28.88641344,44.89865516,0.643369235,39.14940243
1.57E+12,187.3,188.25,166.48,334480.6176,59498959.97,173.03,0,14.21,26.82309819,55.90160837,0.479826949,32.42453109
1.57E+12,173.03,173.5,163.61,295241.216,49838097.17,169.01,0,4.02,24.90716261,55.92863634,0.445338278,30.81204483
1.57E+12,169.03,170.77,165.55,238616.6887,40216956.6,168.5,0,0.51,23.12807957,52.44373374,0.441007493,30.60410827
1.57E+12,168.48,174.98,165.63,194999.1958,32983642.84,171.57,3.07,0,24.54607388,48.69775276,0.504049417,33.51282286
1.57E+12,171.52,173.42,167.61,191140.5237,32627380.93,170.74,0,0.83,22.79278289,46.04934185,0.494964357,33.10877312
1.57E+12,170.73,181,170.02,294627.3125,51446380.45,178.05,7.31,0,28.47472697,42.76010315,0.665918108,39.97303977
1.57E+12,178,183,174.09,327857.8545,58621819.36,178.75,0.7,0,27.1408179,39.70581007,0.683547769,40.60162603
1.57E+12,178.79,180.14,173,286226.2517,50629395.49,174.72,0,4.03,25.20218805,40.89968078,0.616195226,38.12628674
1.57E+12,174.7,176.19,168.1,232753.836,40247496.56,173.75,0,0.97,23.40203176,38.94827501,0.600848992,37.53314615
1.57E+12,173.74,177.87,165,315822.3798,54567316.61,169.08,0,4.67,21.73045806,40.83625536,0.532136404,34.73165981
1.57E+12,169.11,180.8,168.3,253831.2317,44282963.31,177.62,8.54,0,28.71828249,37.91937998,0.757351056,43.09617328
1.57E+12,177.58,184.18,176.13,290083.475,52424648.72,181.19,3.57,0,30.2369766,35.21085284,0.858740251,46.20012131
1.57E+12,181.18,185.38,176.01,273729.9487,49340881.23,180.54,0,0.65,28.07719255,33.34579192,0.842001072,45.7112151
1.57E+12,180.52,184.36,177,238387.51,43067898.91,179.81,0,0.73,26.0716788,31.69394964,0.822607441,45.13355001
1.57E+12,179.87,182.8,173,278555.4671,49657474.98,178.28,0,1.53,24.20941603,30.9600961,0.781955455,43.88187442
1.57E+12,178.3,182.38,176.62,203543.1366,36419973.23,180.72,2.44,0,24.92017203,28.74866066,0.866828974,46.43322908
1.57E+12,180.71,181.38,177.54,264422.5406,47382425.19,180.95,0.23,0,23.37015974,26.6951849,0.87544476,46.67931462
1.57E+12,180.96,188.79,179.75,279371.8342,51424561.39,188.13,7.18,0,28.88086261,24.78838598,1.165096535,53.812683
1.57E+12,188.14,190.45,185.76,288928.6083,54373471.39,189.03,0.9,0,27.71794386,23.01778698,1.204196732,54.63199879
1.57E+12,189.05,199.44,188.3,551006.8169,106449156,197.22,8.19,0,33.92809072,21.37365934,1.58737866,61.35084457
1.57E+12,197.23,215.13,195.74,715863.2262,145945114.9,207.84,10.62,0,42.12465567,19.84696938,2.122472951,67.97410207
1.57E+12,207.85,217.27,207.66,539028.5101,114703107.3,210.21,2.37,0,41.4857517,18.42932871,2.251072317,69.240918
1.57E+12,210.27,223.94,202.3,844358.8216,179595728.8,220.24,10.03,0,48.55248372,17.11294809,2.837178226,73.93918288
1.57E+12,220.26,221.54,212.05,437804.1267,95069640.62,218.03,0,2.21,45.08444917,18.10059466,2.490771713,71.35303932
1.57E+12,218.01,221.5,213.2,417891.5242,90638548.24,215.05,0,2.98,41.86413137,19.78769504,2.115664876,67.90412192
1.57E+12,215.04,215.61,206.1,445388.9479,93662351.5,211.2,0,3.85,38.87383627,22.22428825,1.749160011,63.62525294
1.57E+12,211.2,211.68,198.65,392437.0708,80922890.46,201.29,0,9.91,36.09713368,30.54683909,1.181697837,54.16413845
1.57E+12,201.25,202.98,150.03,1478218.827,263412071.5,165.81,0,35.48,33.51876699,63.84492201,0.525002865,34.42635271
1.57E+12,165.72,174.85,161.88,879001.4621,147619414.1,169.96,4.15,0,35.27456935,59.28457044,0.595004216,37.30424095
1.57E+12,169.96,171.01,152.11,779942.1715,127948136.3,165.92,0,4.04,32.75495725,59.08995826,0.554323581,35.66333211
1.57E+12,165.92,176.72,161.03,634932.9671,106461443.9,173.79,7.87,0,38.28531745,54.86924696,0.697755474,41.09870267
1.57E+12,173.83,175.49,168,521775.4659,90120971.17,173.49,0,0.3,35.55065191,51.25001503,0.693671053,40.95665755
1.57E+12,173.5,174.5,164.12,410855.1218,69327213.65,169.24,0,4.25,33.01131964,51.83929967,0.636801034,38.90521944
1.57E+12,169.26,181.24,165.01,580295.3997,100443187.8,180.85,11.61,0,42.26336823,48.13649256,0.87799019,46.75158553
1.57E+12,180.89,185.53,173.19,609819.6083,109337395.1,175.66,0,5.19,39.24455622,49.88817166,0.786650521,44.02934495
1.57E+12,175.65,181.29,173.65,348268.1162,61530973.8,180.24,4.58,0,41.02137363,46.32473083,0.885517798,46.96417074
1.57E+12,180.24,180.72,169.55,354756.7848,62001237.48,174.69,0,5.55,38.09127551,48.56582148,0.784322685,43.95632537
1.57E+12,174.71,178.98,170.74,333897.6388,58470302.14,175.55,0.86,0,36.23047012,45.09683423,0.80339276,44.54896226
1.57E+12,175.55,176.71,172.02,278488.6177,48647162.44,176.25,0.7,0,34.3425794,41.87563179,0.820108926,45.05823328
1.57E+12,176.23,177.04,167.68,314932.3963,54241930.13,170.1,0,6.15,31.88953801,45.03451523,0.708113274,41.45587325
1.57E+12,170.08,182.32,168.68,496523.4804,87617964.57,179.85,9.75,0,39.36171387,41.81776414,0.941267776,48.48727145
1.57E+12,179.88,184.87,177,400832.3783,72432729.98,180.6,0.75,0,37.30016288,38.83078099,0.960582351,48.9947464
1.57E+12,180.61,195.53,178.96,562506.8219,105551736.5,192.62,12.02,0,46.65586553,36.05715378,1.293941996,56.40691867
1.57E+12,192.61,194.2,186.88,436588.5845,83367952.39,191.14,0,1.48,43.3233037,34.96164279,1.239166705,55.34052924
1.57E+12,191.18,196.65,179.41,621693.6313,115872479.8,180.72,0,10.42,40.22878201,42.88438259,0.938075345,48.4024188
1.57E+12,180.65,184.64,177.59,290415.2204,52895345.38,179.68,0,1.04,37.35529758,40.86121241,0.914199442,47.75883965
1.57E+12,179.65,184.95,178.52,247589.2323,45067340.42,180.99,1.31,0,35.99706204,37.94255438,0.94872532,48.68440463
1.57E+12,180.98,187.54,180.43,279732.8461,51494870.28,186.72,5.73,0,39.15584332,35.23237192,1.111359843,52.63715925
1.57E+12,186.7,188.37,175.96,405466.3811,73998014.45,180.49,0,6.23,36.35899737,38.94577393,0.933580045,48.28246171
1.57E+12,180.52,181.44,171.81,347764.9346,61180262.78,174.47,0,6.02,33.76192613,42.18393293,0.800350365,44.45525608
1.57E+12,174.52,178.96,172.61,298795.8198,52578052.94,177.16,2.69,0,34.04035998,39.17079487,0.869023978,46.49613853
1.57E+12,177.17,177.44,168.66,319602.4851,55285684.61,172.74,0,4.42,31.60890569,40.79288095,0.774863284,43.65763217
1.57E+12,172.78,174.98,169.44,296918.7303,51269466.04,171.79,0,0.95,29.35112672,38.82910374,0.755905336,43.04932166
1.57E+12,171.84,176.88,169.21,299141.0715,51654250.07,175.22,3.43,0,30.68461767,36.05559633,0.851036199,45.97620509
1.57E+12,175.18,177.9,171.59,270608.5139,47204344.24,173.98,0,1.24,28.49285926,34.72019659,0.820642222,45.07432662
1.57E+12,174,175.04,170.3,255429.4162,44176123.21,171.2,0,2.78,26.45765503,35.02018255,0.755497348,43.03608596
1.57E+12,171.19,171.49,153.45,746955.0981,121126428.2,162.35,0,8.85,24.56782253,41.36874094,0.593874069,37.25978613
1.57E+12,162.35,163.72,158.72,387310.8377,62419095.11,160.38,0,1.97,22.81297806,40.38383087,0.564903764,36.09830693
1.57E+12,160.39,187.78,160.25,904832.8606,157496890.7,181.5,21.12,0,42.30347963,37.49927152,1.128114705,53.01005168
1.57E+12,181.53,197.74,173.8,1211737.437,222906937.8,179.49,0,2.01,39.28180251,36.83075213,1.066549018,51.61014855
1.57E+12,179.42,188.7,176.22,724423.4053,132329593.4,183.75,4.26,0,40.73595947,34.19998412,1.191110479,54.36104161
1.57E+12,183.84,189.48,180.35,582179.4455,106933716.7,181.72,0,2.03,37.82624808,33.78712811,1.119546117,52.82008766
1.57E+12,181.67,192.74,181.26,529964.5054,99024969.84,190.46,8.74,0,43.86437322,31.37376182,1.398122848,58.30071838
1.57E+12,190.45,191.71,179.28,537770.4306,99508269.89,183.13,0,7.33,40.7312037,36.46277883,1.117062523,52.76473938
1.57E+12,183.14,185.27,177.66,410969.861,74696032.73,182.18,0,0.95,37.82183201,34.80829463,1.086575266,52.07457809
1.57E+12,182.19,184.5,177.02,331519.7696,60092727.14,182.85,0.67,0,35.79027258,32.32198787,1.10730419,52.54600617
1.57E+12,182.86,186,181.53,179864.3974,32936676.71,182.91,0.06,0,33.29382454,30.01327445,1.109303305,52.59098122
1.57E+12,182.9,184.7,178.95,232621.5215,42260620.38,181.54,0,1.37,30.91569422,29.23946913,1.05732748,51.39325121
1.57E+12,181.53,188.64,180.36,321175.2913,59357371.31,185.71,4.17,0,32.87743034,27.15093562,1.210913348,54.76982392
1.57E+12,185.71,192.51,182.22,389668.6472,73036074.78,188.68,2.97,0,33.49904246,25.21158308,1.328716343,57.05788714
1.57E+12,188.65,195.09,187.72,343219.9224,65471595.21,191.16,2.48,0,33.58625371,23.41075572,1.434650556,58.92634377
1.57E+12,191.16,192.27,184.59,309882.0821,58150631.28,186.68,0,4.48,31.18723559,26.21855888,1.189509909,54.32767873
1.57E+12,186.67,188.26,181.41,365029.7503,67305417.41,183.74,0,2.94,28.95957591,27.28580467,1.061342198,51.48791885
1.57E+12,183.71,185.79,182.63,192073.3804,35441967.77,184.89,1.15,0,28.04103477,25.33681862,1.10673069,52.53308814
1.57E+12,184.86,191.58,183.3,274940.5345,51648623.29,188.96,4.07,0,30.10810372,23.52704587,1.279723085,56.1350233
1.57E+12,188.96,190.19,184.06,255579.9343,47746876.46,184.98,0,3.98,27.95752488,25.82654259,1.082511327,51.98105349
1.57E+12,184.98,187.65,182.41,256782.6312,47636043.35,187.09,2.11,0,28.07055882,23.98178955,1.170494752,53.92755505
1.57E+12,187.09,189.66,185.3,197273.84,36936429.94,188.11,1.02,0,27.0855189,22.26880458,1.216298738,54.87972885
1.57E+12,188.07,188.72,183.34,245505.2997,45523714.1,184.92,0,3.19,25.15083898,23.86817568,1.053739478,51.3083324
1.57E+12,184.93,186.7,177.67,407466.7896,74217250.17,180,0,4.92,23.35435048,27.08330599,0.86231535,46.3034013
1.57E+12,179.99,183.46,179.3,172801.5258,31378510.02,182.37,2.37,0,24.05618259,25.14878413,0.956554498,48.88974466
1.57E+12,182.37,186.09,180,198892.4372,36509968.7,183.82,1.45,0,23.78788383,23.35244241,1.018646505,50.46185661
1.57E+12,183.82,184.06,175.01,293551.2363,52985734.28,178.2,0,5.62,22.08874927,27.30441081,0.808980989,44.72025932
1.57E+12,178.2,178.52,172.65,275886.6411,48414106.96,175.94,0,2.26,20.51098147,27.61409575,0.742772157,42.62015285
1.57E+12,175.93,177.41,173.5,216315.9331,38001672.19,174.72,0,1.22,19.04591136,26.86166034,0.709037011,41.48751645
1.57E+12,174.75,175.85,157.26,473895.9299,78641896.23,161.01,0,13.71,17.68548912,38.65297032,0.457545409,31.39150289
1.57E+12,161.02,162.79,138,977977.2379,147595324.6,149.56,0,11.45,16.4222399,47.34204386,0.346884895,25.75460576
1.57E+12,149.55,154.33,146.11,369721.0996,55595157.56,151.84,2.28,0,17.52922276,43.9604693,0.398749673,28.50757936
1.57E+12,151.84,152.86,138.62,352319.2156,51503705.18,139.96,0,11.88,16.27713542,52.70043578,0.308861496,23.5977219
1.57E+12,139.99,151.5,131.45,749675.413,106186791.3,145.69,5.73,0,20.84448289,48.93611894,0.425952923,29.87145761
1.57E+12,145.81,149.97,143.37,354023.043,51873405.04,147.47,1.78,0,21.13559126,45.44068187,0.46512487,31.74643197
1.57E+12,147.47,155.54,140.84,564796.4284,83505998.05,152.62,5.15,0,24.77590617,42.19491888,0.587177481,36.99507382
1.57E+12,152.61,154.63,149.09,317714.5633,48324220.62,150.72,0,1.9,23.00619858,41.0809961,0.560020466,35.89827687
1.57E+12,150.69,157.6,150.23,328712.2556,50649319.12,154.57,3.85,0,25.21289869,38.14663924,0.660946788,39.79337525
1.58E+12,154.54,155.25,149.7,226863.413,34617912.18,151.37,0,3.2,23.41197735,38.62187929,0.606184313,37.74064457
1.58E+12,151.43,152.49,145.79,344178.1409,51148792.08,150.73,0,0.64,21.73969325,36.50317363,0.595556251,37.32593263
1.58E+12,150.72,151.42,146.71,233839.0973,34768563.47,148.65,0,2.08,20.18685802,35.97580409,0.561123192,35.94355621
1.58E+12,148.66,149.93,145.77,196329.225,29061161.1,147.17,0,1.48,18.74493959,34.88610379,0.537318231,34.95165935
1.58E+12,147.19,151.98,143.15,434430.6238,63840615.24,145.38,0,1.79,17.40601534,34.18423924,0.509182469,33.73895996
1.58E+12,145.45,149.02,143.64,299073.5397,43777241.59,148.1,2.72,0,18.88272853,31.74250786,0.594871981,37.29904268
1.58E+12,148.11,149.77,145.74,220674.6858,32549526.4,148.45,0.35,0,17.8839622,29.47518587,0.606746376,37.7624238
1.58E+12,148.46,149.49,146.85,140471.6859,20799551.35,147.14,0,1.31,16.60653633,28.67981545,0.579032189,36.67006874
1.58E+12,147.16,151.62,146.11,205301.6026,30606289.29,150.44,3.3,0,18.72035516,26.63125721,0.70294673,41.27825712
1.58E+12,150.44,151.19,146.56,243775.9925,36345702.35,147.38,0,3.06,17.38318694,27.78902455,0.625541458,38.48203656
1.58E+12,147.4,148.57,143.81,203215.8494,29746845.43,145.56,0,1.82,16.14153073,27.62409422,0.584327964,36.88175536
1.58E+12,145.53,146.34,142.12,157843.1048,22772651.17,143.39,0,2.17,14.98856425,27.82094464,0.53875109,35.01223125
1.58E+12,143.41,145.85,139.24,261615.3044,37425277.04,144.87,1.48,0,15.39795252,25.83373431,0.596040523,37.34494924
1.58E+12,144.87,146,142.8,160695.1856,23203419.96,144.8,0,0.07,14.29809876,24.05846757,0.594306297,37.27679543
1.58E+12,144.8,145.07,141.18,126232.592,18027581.36,141.79,0,3.01,13.276806,25.3500056,0.523739766,34.37199564
1.58E+12,141.79,144.12,139.92,151189.6588,21495196.82,142.46,0.67,0,12.99846271,23.53929091,0.552202815,35.57542931
1.58E+12,142.46,142.72,127.93,471018.8594,63632055.58,132.73,0,9.73,12.07000109,31.58791299,0.382108216,27.64676541
1.58E+12,132.72,132.98,119.11,563257.36,71709329.27,121.88,0,10.85,11.20785815,40.18163349,0.278929879,21.80963032
1.58E+12,121.88,134.87,116.26,884960.9133,110566290.6,132.78,10.9,0,21.30729686,37.31151681,0.57106488,36.34890494
1.58E+12,132.8,134,125.69,420674.8172,53766864.19,128.1,0,4.68,19.78534708,39.32640847,0.503105873,33.47108692
1.58E+12,128.1,129.39,125.84,213897.4673,27266605.48,128.19,0.09,0,18.462108,36.51737929,0.505570453,33.57999303
1.58E+12,128.19,128.4,126.5,135196.1164,17199278.79,126.99,0,1.2,17.143386,35.10899506,0.488290422,32.80881302
1.58E+12,127,133.07,126.82,253140.7241,32938501.02,132.09,5.1,0,21.01885843,32.6012097,0.644726335,39.19961157
1.58E+12,132.12,135.1,126,421600.7566,55501305.92,127.8,0,4.29,19.5175114,34.56255186,0.56470111,36.09003064
1.58E+12,127.8,129.69,126.61,200637.101,25667665.14,127.75,0,0.05,18.12340344,32.14379816,0.563822712,36.05413245
1.58E+12,127.7,127.84,123.07,225004.4909,28144469.16,125.09,0,2.66,16.82887463,32.50781257,0.517687082,34.11026476
1.58E+12,125.09,132.26,124.32,274986.521,34943780.91,125.58,0.49,0,16.11681215,30.18582596,0.533919866,34.8075462
1.58E+12,125.58,127.1,121.91,240012.3745,30020098.89,126.29,0.71,0,15.67561129,28.02969554,0.559250145,35.86660849
1.58E+12,126.28,129.68,125.84,196893.5228,25177121.15,128.11,1.82,0,16.37592476,26.02757443,0.629175985,38.61927689
1.58E+12,128.11,138.07,127.52,316347.2667,41893078.36,134.36,6.25,0,21.45621585,24.16846197,0.887777463,47.0276545
1.58E+12,134.36,136.24,130.3,320347.2196,42636559.38,131.59,0,2.77,19.92362901,25.21214326,0.790239402,44.14154895
1.58E+12,131.61,133.68,128.17,264933.9842,34678632.18,129.16,0,2.43,18.50051265,25.84127588,0.715928762,41.72252239
1.58E+12,129.16,133.05,128.68,144770.522,18952318.53,130.77,1.61,0,18.78904746,23.99547046,0.783024758,43.9155292
1.58E+12,130.72,130.78,126.38,213757.0581,27486853.39,127.19,0,3.58,17.44697264,25.86150828,0.674630901,40.28534889
1.58E+12,127.19,135.14,125.88,413055.189,54139288.22,134.35,7.16,0,23.36076031,24.01425769,0.972787109,49.31029326
1.58E+12,134.37,135.85,132.5,184276.171,24641135.57,134.2,0,0.15,21.69213457,22.44895357,0.966287115,49.1427273
1.58E+12,134.2,138.19,134.19,254120.4534,34593687.6,135.37,1.17,0,21.31269639,20.84545689,1.022414452,50.55415082
1.58E+12,135.37,144.41,134.86,408020.2738,57400544.49,144.15,8.78,0,28.57036093,19.35649568,1.476008953,59.61242391
1.58E+12,144.14,145.31,138.76,447762.1728,63861666.4,142.8,0,1.35,26.52962087,19.32388885,1.372892438,57.85733967
1.58E+12,142.8,147.77,137.03,570465.5776,81184999.73,140.72,0,2.08,24.63464795,20.02361107,1.230279986,55.1625802
1.58E+12,140.76,141.5,135.3,366076.0657,50611452.58,137.74,0,2.98,22.87503024,21.57335314,1.060337264,51.46425696
