unix,open,high,low,close,Volume ETH,Volume USDT
1506988800,296.5,301.99,283.18,292.48,5518.95,1614235.08
1506902400,303.95,305,295,296.5,3670.04,1104217.48
1506816000,304.36,306,294,303.95,5034.38,1511264.71
1506729600,292.22,307.49,292.22,304.36,3997.83,1207595.88
1506643200,302.44,303,274,292.22,10997.93,3187358.83
1506556800,309.74,311.81,296.89,302.44,6521.08,1984843.83
1506470400,287.9,313,286.13,309.74,5467.39,1626645.28
1506384000,294.42,296.81,286.24,287.9,4527.17,1320510.93
1506297600,282,299,281.34,294.42,5861.15,1702847.03
1506211200,285.93,294.61,275,282,5544.62,1574147.48
1506124800,264,286.23,255.11,285.93,2821.68,788085.05
1506038400,257,272.97,253.01,264,1463.53,382707.68
1505952000,282,287,252.1,257,1909.37,515321.69
1505865600,284,294,275.91,282,1054.54,301038.78
1505779200,294.57,300,277.41,284,1858.5,532540.71
1505692800,257.55,306.22,257.11,294.57,4121.19,1181549.67
1505606400,249.31,264.39,239.02,257.55,4589.96,1143692.64
1505520000,253,271.81,235.51,249.31,10265.41,2621693.27
1505433600,215.21,270.93,192,253,14101.49,3291332.29
1505347200,276.91,283.77,215,215.21,12488.22,3082667.27
1505260800,293.96,294.5,257.05,276.91,6341.5,1730175.07
1505174400,297.3,316.46,286.01,293.96,5140.78,1562612.65
1505088000,293.5,304.98,285.21,297.3,4779.63,1421764.78
1505001600,296.74,302.78,261.03,293.5,4060.25,1155244.93
1504915200,302.99,307,281.66,296.74,2713.25,805572.88
1504828800,334.49,335.1,272,302.99,4874.53,1481290.06
1504742400,335,342.5,320.17,334.49,2977.82,985179.06
1504656000,312.09,336.34,312.09,335,5243.66,1714528.14
1504569600,283.77,321.52,235.55,312.09,7840.86,2253410.75
1504483200,341.77,344.55,267.94,283.77,6366.69,1893325.25
1504396800,343.14,367.28,320.08,341.77,5012.55,1718948.68
1504310400,388.46,394.32,320.08,343.14,7919.71,2791543.78
1504224000,384.79,394.39,383.18,388.46,4156.84,1618914.43
1504137600,385.93,389.36,377.78,384.79,4375.31,1681160.72
1504051200,374.7,393.71,362.05,385.93,4331.81,1636125.32
1503964800,346,377.6,346,374.7,2900.75,1054485.89
1503878400,348.13,351,331.95,346,4230.19,1447042.11
1503792000,330.79,348.13,330.73,348.13,4580.62,1536125.51
1503705600,327.24,335.44,323.41,330.79,4821.82,1583578.33
1503619200,323.42,338.28,323.42,327.24,7026.71,2321556.04
1503532800,315.74,328.04,314.01,323.42,6608.08,2113017.42
1503446400,309.8,324.99,309.41,315.74,8532.37,2711275.03
1503360000,323.29,330.41,144.21,309.8,7807.91,2408767.25
1503273600,299.1,346.52,294.6,323.29,5134.54,1661944.36
1503187200,290.91,300.53,282.85,299.1,2469.49,730800.66
1503100800,293.96,299.9,278,290.91,2140.08,618248.58
1503014400,302,311.79,283.94,293.96,9392.79,2815460.24
1502928000,303.61,312.18,298.21,302,6155.32,1890017.53
